2020-04-28,2020-04-27,2020-04-24,2020-04-23,2020-04-22,2020-04-21,2020-04-20,2020-04-17,2020-04-16,2020-04-15,2020-04-14,2020-04-13,2020-04-09,2020-04-08,2020-04-07,2020-04-06,2020-04-03,2020-04-02,2020-04-01,2020-03-31,2020-03-30,2020-03-27,2020-03-26,2020-03-25,2020-03-24,2020-03-23,2020-03-20,2020-03-19,2020-03-18,2020-03-17,2020-03-16,2020-03-13,2020-03-12,2020-03-11,2020-03-10,2020-03-09,2020-03-06,2020-03-05,2020-03-04,2020-03-03,2020-03-02,2020-02-28,2020-02-27,2020-02-26,2020-02-25,2020-02-24,2020-02-21,2020-02-20,2020-02-19,2020-02-18,2020-02-14,2020-02-13,2020-02-12,2020-02-11,2020-02-10,2020-02-07,2020-02-06,2020-02-05,2020-02-04,2020-02-03,2020-01-31,2020-01-30,2020-01-29,2020-01-28,2020-01-27,2020-01-24,2020-01-23,2020-01-22,2020-01-21,2020-01-17,2020-01-16,2020-01-15,2020-01-14,2020-01-13,2020-01-10,2020-01-09,2020-01-08,2020-01-07,2020-01-06,2020-01-03,2020-01-02,2019-12-31,2019-12-30,2019-12-27,2019-12-26,2019-12-24,2019-12-23,2019-12-20,2019-12-19,2019-12-18,2019-12-17,2019-12-16,2019-12-13,2019-12-12,2019-12-11,2019-12-10,2019-12-09,2019-12-06,2019-12-05,2019-12-04
55.5100,56.4900,56.1800,55.9000,55.9200,52.9200,56.9700,56.6000,56.9500,54.9900,54.9300,50.9400,48.3800,48.7900,47.5600,47.5200,42.5900,44.4900,43.6600,45.4800,47.8600,46.5800,47.5000,44.6300,46.2200,41.6400,39.6100,39.8200,39.1200,41.8800,38.7100,43.9000,39.0100,45.7000,45.3800,43.2700,48.5900,48.1100,50.1100,46.7500,47.4600,45.4800,44.0100,47.4900,47.5700,49.1200,53.2800,57.2700,58.9000,56.8900,55.3100,54.5300,53.8900,53.8000,52.2600,49.7300,49.3200,49.8400,49.4500,48.0200,47.0000,48.7800,47.5100,50.5300,49.2600,50.3500,51.7100,51.4300,51.0500,50.9300,49.7700,48.5450,48.2100,48.7450,48.1650,48.9700,47.8300,48.2500,48.3900,48.6000,49.1000,45.8600,45.5200,46.1800,46.6300,46.5400,45.4600,44.1500,42.8300,42.3000,42.7700,42.3500,41.1500,42.5900,39.4700,39.4400,38.9300,39.6300,39.6200,39.6900
237.6700,242.4300,236.2800,232.4900,229.2900,230.7500,236.6000,234.9700,230.9000,221.8000,226.8000,218.2700,218.2100,219.1900,208.7800,211.5800,205.4100,208.8800,197.8100,202.7300,208.4800,198.2700,198.4900,193.1400,202.3400,185.9300,188.2500,198.7600,204.8800,207.8000,188.6800,202.1000,182.2400,198.6500,206.8000,198.3700,210.6500,212.1200,215.1100,204.4200,212.2000,199.7300,203.5000,214.5400,210.3800,217.8800,222.7900,222.1400,222.9600,221.6900,223.4800,223.0400,227.0000,228.9600,227.4200,229.3300,231.4500,231.9400,221.8100,216.8800,216.0500,226.1500,227.1500,224.8400,222.9500,225.5900,235.0400,236.7500,237.6000,241.4900,240.5000,241.7000,240.0000,236.9200,238.2600,238.9300,238.2200,238.0400,240.3000,238.4700,240.1000,241.0700,240.2700,241.5300,241.9000,242.3300,243.0300,243.0600,241.8400,241.9400,242.8400,243.2000,236.7400,235.9900,234.0100,233.8400,232.8200,233.7700,233.4100,233.8800
2314.0800,2376.0000,2410.2200,2399.4500,2363.4900,2328.1200,2393.6100,2375.0000,2408.1900,2307.6800,2283.3200,2168.8700,2042.7600,2043.0000,2011.6000,1997.5900,1906.5900,1918.8300,1907.7000,1949.7200,1963.9500,1900.1000,1955.4900,1885.8400,1940.1000,1902.8300,1846.0900,1880.9300,1830.0000,1807.8400,1689.1500,1785.0000,1676.6100,1820.8600,1891.8200,1800.6100,1901.0900,1924.0300,1975.8300,1908.9900,1953.9500,1883.7500,1884.3000,1979.5900,1972.7400,2009.2900,2095.9700,2153.1000,2170.2200,2155.6700,2134.8700,2149.8700,2160.0000,2150.8000,2133.9100,2079.2800,2050.2300,2039.8700,2049.6700,2004.2000,2008.7200,1870.6800,1858.0000,1853.2500,1828.3400,1861.6400,1884.5800,1887.4600,1892.0000,1864.7200,1877.9400,1862.0200,1869.4400,1891.3000,1883.1600,1901.0500,1891.9700,1906.8600,1902.8800,1874.9700,1898.0100,1847.8400,1846.8900,1869.8000,1868.7700,1789.2100,1793.0000,1786.5000,1792.2800,1784.0300,1790.6600,1769.2100,1760.9400,1760.3300,1748.7200,1739.2100,1749.5100,1751.6000,1740.4800,1760.6900
257.3500,262.8700,259.4500,258.9500,263.2700,253.2800,266.7200,263.9000,257.8200,253.9800,254.8000,242.9300,237.9200,244.3700,239.6500,242.4600,218.3000,216.2000,211.2500,232.4700,235.1300,223.0200,230.3700,212.3100,217.4300,208.3500,213.1100,221.0900,221.6700,234.2900,206.3500,235.4200,204.4600,217.7300,229.1200,222.4100,237.7800,248.0600,259.5000,249.0700,258.8100,242.1900,244.1500,270.1900,266.4400,276.7400,287.1100,294.0200,296.1400,290.9000,291.9800,291.6800,292.4600,288.2900,286.5200,284.8300,285.8800,283.9500,289.2200,281.3300,274.3300,280.1400,277.7200,278.3600,270.7000,277.3400,277.7100,274.7300,273.8200,270.2800,266.8100,264.2800,262.8700,264.0500,260.8000,261.4300,257.7300,256.6700,254.5900,256.9700,259.5900,257.4100,256.8000,258.6800,258.3300,256.4900,255.7300,258.8900,255.7500,254.6700,257.0700,257.9400,253.9300,251.0200,251.6300,252.5700,255.0800,256.6300,252.9900,252.1400
291.4200,290.9000,291.8400,289.4000,294.9700,281.0900,291.5800,295.6500,292.4000,282.4900,288.9300,274.1000,276.8100,278.5800,272.5900,271.1300,244.6100,247.2800,249.0100,261.6400,268.0300,252.6200,275.9000,262.0700,260.2100,233.1500,216.1000,214.0300,196.9900,238.3400,229.3600,256.9500,240.7500,264.1400,279.7600,263.9100,288.1100,288.2500,301.6100,284.3000,287.4900,276.7100,277.2300,286.3200,284.5900,290.4000,306.0000,313.4700,317.3900,309.1800,316.3000,317.2500,317.4400,316.0100,309.6800,304.9700,309.5500,306.3200,299.2300,288.1600,280.6600,294.3800,296.1400,290.1800,284.2800,295.8300,294.3200,296.2500,298.4000,300.0400,301.0800,300.0800,302.5500,301.4500,296.1800,301.3800,301.8900,298.7900,295.5800,297.9500,302.8300,295.9400,294.8900,296.6700,296.3400,294.9300,296.1400,293.5900,291.8200,292.1600,294.8400,292.9700,289.8900,287.2400,284.0400,279.1100,277.5200,280.0900,273.8400,269.7600
63.8600,67.0600,66.6500,65.8800,66.9800,65.7200,66.5000,66.8800,68.0500,65.7100,63.2800,62.7500,60.4600,61.0700,59.8700,61.6000,59.9800,60.7800,57.5000,59.4800,58.4700,56.9600,57.7200,52.8700,54.4300,56.4700,52.0500,54.1300,55.5900,56.1600,52.7600,59.0400,54.5600,59.3300,60.7100,57.3500,59.9700,61.5200,62.5500,58.7500,60.5900,58.1300,58.3300,59.3700,59.5100,62.3100,63.3750,64.0000,64.3700,63.7400,63.5200,62.5900,62.8000,61.1900,61.6300,61.5300,60.2600,58.8500,59.2100,58.2100,58.4800,60.8900,60.4000,60.0300,58.3200,59.4000,60.1300,60.3200,61.4200,61.2400,60.4300,59.6400,60.0500,59.2400,58.9500,59.3400,59.8800,60.3350,59.7400,58.6700,58.6500,59.4200,58.8800,59.1850,58.8900,58.8100,58.8900,59.2200,59.1300,59.0200,58.2600,58.6100,58.6500,58.5600,56.4800,55.9400,54.3900,55.2100,54.9900,53.8800
264.7300,268.4500,264.8100,258.9300,259.9700,247.6500,258.2800,265.8800,258.2900,257.4400,267.6300,259.9200,254.3000,261.1000,253.2700,252.4400,234.2600,237.0600,223.6300,237.1000,240.1100,230.6900,243.1700,217.5500,212.7600,193.4700,192.2200,194.4500,167.8700,199.5100,187.5800,234.2200,218.7800,245.9700,262.9000,247.7200,269.4500,274.0400,285.4500,274.2500,284.9700,272.6200,273.9500,285.8800,282.6800,291.6000,304.5000,309.2400,315.6900,310.7500,317.7700,323.9700,324.7000,320.1600,314.2000,315.2300,319.6900,317.3800,311.6000,305.2300,305.1600,315.2000,317.5100,318.3100,309.0300,324.0000,319.6500,312.8800,308.0700,308.7900,307.0500,303.1400,308.1800,301.1800,299.2200,306.2600,308.7400,312.6400,313.7200,314.1900,322.3900,316.0200,313.4600,316.5300,317.9800,320.5000,319.5300,319.0000,324.1000,327.4400,323.8000,323.1300,315.4200,327.8000,319.7200,315.0600,314.3800,316.0500,311.1900,309.7200
97.1300,100.5600,100.9500,99.8500,101.7500,101.4100,104.6800,105.0000,102.8200,100.8700,100.9200,98.3700,99.0000,97.3300,101.7900,102.9400,97.2000,99.5900,97.6800,100.7900,98.9500,97.6300,101.8200,96.9200,96.4300,91.2200,88.6600,89.6200,83.6200,91.1300,89.6800,100.2900,99.0000,108.2500,111.9100,106.6500,113.7400,118.2400,121.4100,117.9700,120.7700,119.9800,119.9100,123.5400,124.4300,125.8300,129.8000,132.4600,135.8100,134.1800,134.5700,135.1800,137.4900,133.9900,131.0500,130.9100,133.1600,130.7500,131.3700,130.4900,123.5600,125.7400,126.4700,126.9300,126.2800,130.0000,134.2000,134.8000,137.1000,139.6100,139.4900,139.4000,140.0400,142.2600,144.5100,140.8600,137.8300,136.7000,135.9400,133.8000,138.2200,126.4000,126.2900,126.4500,127.5800,128.4900,128.8300,127.4900,128.0700,126.6900,123.8400,123.1900,119.1400,120.5400,116.3700,114.7800,115.0600,115.8500,116.7500,114.2100
305.2200,303.2400,297.8000,292.2500,298.0100,329.0100,339.4100,342.5500,338.3400,326.9400,333.7600,322.9400,321.0500,316.9500,301.2100,311.3900,300.5100,304.4700,293.2700,316.3800,316.1300,296.7500,304.9400,284.9800,276.1900,269.1900,278.7700,288.0200,298.6800,305.3200,281.7200,305.2100,268.8800,294.2500,305.6300,297.1900,317.9500,317.7000,328.4500,315.7800,327.8900,308.3900,310.0800,327.4500,324.1100,325.9800,336.7100,336.6400,341.0400,337.1000,333.0000,334.2500,331.7600,332.2900,338.9300,338.7000,337.2400,332.8700,283.2900,272.7300,268.8500,277.5300,282.5200,281.9500,281.1400,278.1400,284.2100,288.1000,287.1900,285.5000,286.1400,293.0900,298.9700,293.9000,296.5100,294.3000,292.6600,290.0900,290.8200,290.8500,294.2400,296.7300,296.0100,300.0900,301.7900,304.0700,301.5600,301.0500,297.5800,296.6100,297.1100,301.4000,296.8300,293.8500,292.2300,297.2000,295.5500,300.2600,299.3900,289.5200
1439.3200,1402.9900,1362.7700,1360.0000,1355.0000,1342.2200,1411.6300,1470.8700,1407.4000,1424.6100,1449.4200,1421.0100,1420.6400,1372.0600,1376.3700,1356.6800,1230.6800,1260.0000,1271.6300,1345.3200,1308.2300,1255.1500,1406.0000,1365.8500,1259.4700,1152.2400,1177.4300,1191.4800,1233.7500,1368.2600,1289.6700,1421.3300,1280.4000,1442.5000,1559.0000,1527.8000,1612.0900,1647.4400,1732.1300,1683.0200,1728.9800,1695.6600,1659.8500,1678.2000,1726.5800,1792.5400,1928.7200,1970.9100,1968.4900,1976.2800,1990.9600,1959.9400,1960.3600,1909.3000,1886.6400,1909.5900,1960.9000,1939.2900,1864.5100,1839.0300,1830.5500,1872.0900,1893.9500,1917.4500,1908.8900,1962.9600,1993.2000,2000.2400,1990.5700,2054.6900,2054.7500,2065.1600,2071.4800,2080.5000,2086.9000,2084.2900,2062.9000,2068.0500,2047.4000,2065.4800,2074.5800,2053.7300,2053.8700,2072.5400,2064.3200,2044.0000,2032.1000,2023.2600,2003.1200,1991.5100,2001.8700,1995.0200,1973.6000,1948.4800,1925.8800,1904.6300,1905.7900,1930.2700,1904.2200,1921.5300
